date,folderpath,foldername,reduced_foldername,reduced_jjdescription,jj_description,jj_type,cbix1/2,folder_uuid,cell_uuid,cell_line_uuid,disease_uuid,experiment_uuid,gene_uuid,institute_uuid,lab_uuid,organism_uuid,researcher_uuid,seqcompany_uuid,study_uuid,tissue_uuid,treatment_uuid,cell_name,cell_id_uberon,cell_line_name,age,sex,population,biopsy_source,category,sub_category,transformant,morphology,product_format,storage_conditions,imsrjax_id,cellosaurus_id,atcc_id,coriell_id,disease_category,disease_name,disease_symbol,disease_id_ncit,experiment_name,experiment_symbol,subtype,experiment_category_uuid,gene_id_hgnc,gene_id_ncbi,gene_name,gene_symbol,institute_name,lab_name,organism_name,latin_name,taxonomy_id_ncbi,researcher_name,institute,lab,seqcompany_name,study_name,tissue_name,tissue_id_bto,tissue_id_uberon,treatment_name,treatment_symbol
2022-05-10,../../mnt/data/research_data/2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,_rrbs_b6_gf_mouse_colon_peace_miseq_nano,peace b6 gf mouse colon,Peace B6 gf mouse colon,RRBS,CBIX,3d5e7d33-b495-469f-8dd1-cbcd6a4bbcfb,,e04d421f-da43-4f01-894c-2a2a015fe1b0,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,e52ad199-6fb4-43b1-9a21-8950afb782b6,c72f1128-4104-4434-91bf-81cd04381a07,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,C57BL/6J (B6),,,,Colon,Mouse strain,,,,,,IMSR_JAX:000664,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Peace Park,Coriell,The Issa & Jelenik Lab,Illumina,,Colon,TO_0000269,UBERON_0001155,,
2023-02-28,../../mnt/data/research_data/2023-02-28_sc_atac_yb5_almedia,2023-02-28_sc_atac_yb5_almedia,_sc_atac_yb5_almedia,,,,CBIX,3a97ac6c-f2ea-447e-8634-3ad75ba47547,,ecbcc95c-05ea-48ed-87d3-5c8f2886c3a8,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,,,,,,,,,YB5 (der. from SW48),83Y,Female,Caucasian,Colon,Cancer cell line,,,Epithelial,Frozen,Vapor phase of liquid nitrogen,,CVCL_1724,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,,,,,,,,,,
2023-02-28,../../mnt/data/research_data/2023-02-28_sc_atac_yb5_almedia,2023-02-28_sc_atac_yb5_almedia,_sc_atac_yb5_almedia,,,,CBIX,3a97ac6c-f2ea-447e-8634-3ad75ba47547,,ecbcc95c-05ea-48ed-87d3-5c8f2886c3a8,,6dc431ef-1d7e-4e34-9825-9f895fb2b1c4,,,,,,,,,,,,YB5 (der. from SW48),83Y,Female,Caucasian,Colon,Cancer cell line,,,Epithelial,Frozen,Vapor phase of liquid nitrogen,,CVCL_1724,,,,,,,ATAC-Seq,ATAC-Seq,Single Cell ATAC-Seq (scATAC-seq),00f2a773-7c1d-4fe9-8bbf-2e4df276a2e2,,,,,,,,,,,,,,,,,,,
2022-06-10,../../mnt/data/research_data/2022-06-10_rrbs_mouse_organoids_himani_i5i7index,2022-06-10_rrbs_mouse_organoids_himani_i5i7index,_rrbs_mouse_organoids_himani_i5i7index,himani mouse aging organoids,Himani mouse aging organoids,RRBS,CBIX,76636fde-5fa1-45d9-b7a3-d280d7eb8e05,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,c87682ca-b65f-4361-8e0f-ab66133a404e,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Organoid,,,,
2022-06-10,../../mnt/data/research_data/2022-06-10_rrbs_mouse_organoids_himani_i5i7index,2022-06-10_rrbs_mouse_organoids_himani_i5i7index,_rrbs_mouse_organoids_himani_i5i7index,himani mouse aging organoids,Himani mouse aging organoids,RRBS,CBIX,76636fde-5fa1-45d9-b7a3-d280d7eb8e05,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,c87682ca-b65f-4361-8e0f-ab66133a404e,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,Organoid,,,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,072e558c-3144-4716-8956-d2695119323a,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,587774c3-fa9f-45c0-9a93-7594676fdff7,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,Optimizing Pain Treatment In New Jersey (OPTIN) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,072e558c-3144-4716-8956-d2695119323a,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,39beeead-8a45-4763-bdf2-476a180c4d09,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,Genomics of Opioid Addiction Longitudinal Study (GOALS) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,072e558c-3144-4716-8956-d2695119323a,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,9a0bf949-9d23-44e5-941d-9caa81763e79,,587774c3-fa9f-45c0-9a93-7594676fdff7,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Bela Patel,Fels Institute for Cancer Research and Molecular Biology,,,Optimizing Pain Treatment In New Jersey (OPTIN) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,072e558c-3144-4716-8956-d2695119323a,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,9a0bf949-9d23-44e5-941d-9caa81763e79,,39beeead-8a45-4763-bdf2-476a180c4d09,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Bela Patel,Fels Institute for Cancer Research and Molecular Biology,,,Genomics of Opioid Addiction Longitudinal Study (GOALS) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,072e558c-3144-4716-8956-d2695119323a,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,587774c3-fa9f-45c0-9a93-7594676fdff7,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,Optimizing Pain Treatment In New Jersey (OPTIN) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,072e558c-3144-4716-8956-d2695119323a,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,39beeead-8a45-4763-bdf2-476a180c4d09,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,Genomics of Opioid Addiction Longitudinal Study (GOALS) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,072e558c-3144-4716-8956-d2695119323a,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,9a0bf949-9d23-44e5-941d-9caa81763e79,,587774c3-fa9f-45c0-9a93-7594676fdff7,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Bela Patel,Fels Institute for Cancer Research and Molecular Biology,,,Optimizing Pain Treatment In New Jersey (OPTIN) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-08-10,../../mnt/data/research_data/2022-08-10_rrbs_go58_human_goals_optin_bela,2022-08-10_rrbs_go58_human_goals_optin_bela,_rrbs_go58_human_goals_optin_bela,jj cori goals optin saliva,JJ CORI GOALS OPTIN saliva,RRBS,CBIX,072e558c-3144-4716-8956-d2695119323a,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,9a0bf949-9d23-44e5-941d-9caa81763e79,,39beeead-8a45-4763-bdf2-476a180c4d09,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,Camden Opioid Research Initiative (CORI),The Issa & Jelenik Lab,Human,Homo sapiens,9606,Bela Patel,Fels Institute for Cancer Research and Molecular Biology,,,Genomics of Opioid Addiction Longitudinal Study (GOALS) Study,Saliva,BTO_0001202,UBERON_0001836,,
2024-03-20,../../mnt/data/research_data/2024-03-20_chip_novogene,2024-03-20_chip_novogene,_chip_novogene,,,,CBIX,0f2c974e-2d03-4a38-bc41-73fe33e5f18f,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,,,cb19ef50-293a-4192-9366-6b35a94883fb,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,,,,Novogene,,,,,,
2024-03-20,../../mnt/data/research_data/2024-03-20_chip_novogene,2024-03-20_chip_novogene,_chip_novogene,,,,CBIX,0f2c974e-2d03-4a38-bc41-73fe33e5f18f,,,,45a187e0-c1c5-4055-84be-95a397911b15,,,,,,cb19ef50-293a-4192-9366-6b35a94883fb,,,,,,,,,,,,,,,,,,,,,,,,,Chromatin Immunoprecipitation Sequencing (ChIP-Seq),ChIP-Seq,,96d2c5b8-eaf2-43de-ad63-f854c2300b17,,,,,,,,,,,,,Novogene,,,,,,
2023-05-21,../../mnt/data/research_data/2023-05-21_scRNA_human_almedia,2023-05-21_scRNA_human_almedia,_scrna_human_almedia,,,,CBIX,3d653b29-acdd-4325-96e2-ebddf4cbfb12,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,,,,,,,,,,
2022-05-04,../../mnt/data/research_data/2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,_rnaseq_zhaorui_12-human-eukmrnaseq,jian huang human,Jian Huang human,RNA-seq,CBIX,7fd8d511-a288-49db-b258-83f8cf89423e,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,0537c0d0-11b7-495b-adb7-6055fb2406d0,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c33ad213-b36f-4c24-acc6-cebf1def6db0,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Jian Huang Lab,Human,Homo sapiens,9606,Jian Huang,Coriell,The Jian Huang Lab,,,,,,,
2022-05-04,../../mnt/data/research_data/2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,_rnaseq_zhaorui_12-human-eukmrnaseq,jian huang human,Jian Huang human,RNA-seq,CBIX,7fd8d511-a288-49db-b258-83f8cf89423e,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,0537c0d0-11b7-495b-adb7-6055fb2406d0,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,8017189c-ec65-4233-a194-056745d22077,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Jian Huang Lab,Human,Homo sapiens,9606,Zhaorui Lian,Coriell,The Jian Huang Lab,,,,,,,
2022-05-04,../../mnt/data/research_data/2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,_rnaseq_zhaorui_12-human-eukmrnaseq,jian huang human,Jian Huang human,RNA-seq,CBIX,7fd8d511-a288-49db-b258-83f8cf89423e,,,,c0d7e34f-5a69-4138-bb21-9feac1d2963f,,,0537c0d0-11b7-495b-adb7-6055fb2406d0,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c33ad213-b36f-4c24-acc6-cebf1def6db0,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,mRNA,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Jian Huang Lab,Human,Homo sapiens,9606,Jian Huang,Coriell,The Jian Huang Lab,,,,,,,
2022-05-04,../../mnt/data/research_data/2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,_rnaseq_zhaorui_12-human-eukmrnaseq,jian huang human,Jian Huang human,RNA-seq,CBIX,7fd8d511-a288-49db-b258-83f8cf89423e,,,,c0d7e34f-5a69-4138-bb21-9feac1d2963f,,,0537c0d0-11b7-495b-adb7-6055fb2406d0,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,8017189c-ec65-4233-a194-056745d22077,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,mRNA,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Jian Huang Lab,Human,Homo sapiens,9606,Zhaorui Lian,Coriell,The Jian Huang Lab,,,,,,,
2022-05-04,../../mnt/data/research_data/2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,_rnaseq_zhaorui_12-human-eukmrnaseq,jian huang human,Jian Huang human,RNA-seq,CBIX,7fd8d511-a288-49db-b258-83f8cf89423e,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,0537c0d0-11b7-495b-adb7-6055fb2406d0,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c33ad213-b36f-4c24-acc6-cebf1def6db0,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Jian Huang Lab,Human,Homo sapiens,9606,Jian Huang,Coriell,The Jian Huang Lab,,,,,,,
2022-05-04,../../mnt/data/research_data/2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,2022-05-04_RNAseq_Zhaorui_12-human-EukmRNAseq,_rnaseq_zhaorui_12-human-eukmrnaseq,jian huang human,Jian Huang human,RNA-seq,CBIX,7fd8d511-a288-49db-b258-83f8cf89423e,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,0537c0d0-11b7-495b-adb7-6055fb2406d0,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,8017189c-ec65-4233-a194-056745d22077,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,The Jian Huang Lab,Human,Homo sapiens,9606,Zhaorui Lian,Coriell,The Jian Huang Lab,,,,,,,
2023-05-30,../../mnt/data/research_data/2023-05-30_novogene_rnaseq,2023-05-30_novogene_rnaseq,_novogene_rnaseq,,,,CBIX,1d3a9d20-89a5-4ffd-bad1-eababbcd843d,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,,,,cb19ef50-293a-4192-9366-6b35a94883fb,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,,,,Novogene,,,,,,
2023-05-30,../../mnt/data/research_data/2023-05-30_novogene_rnaseq,2023-05-30_novogene_rnaseq,_novogene_rnaseq,,,,CBIX,1d3a9d20-89a5-4ffd-bad1-eababbcd843d,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,,,cb19ef50-293a-4192-9366-6b35a94883fb,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,,,,Novogene,,,,,,
2023-11-09,../../mnt/data/research_data/2023-11-09_diego_crispr_clones,2023-11-09_diego_crispr_clones,_diego_crispr_clones,,,,CBIX,7edd876d-bbd0-4a85-adae-0f47901af24a,,,,53f246ef-7e01-46c4-ada0-b2060f78b489,,,,,bd990386-bb8e-4af6-b20f-8784a7de4dd0,,,,,,,,,,,,,,,,,,,,,,,,,,CRISPR,CRISPR,,7ee5d144-9ce4-436e-bea6-56cc1fb0904f,,,,,,,,,,Diego Morales,Coriell,,,,,,,,
2023-11-09,../../mnt/data/research_data/2023-11-09_diego_crispr_clones,2023-11-09_diego_crispr_clones,_diego_crispr_clones,,,,CBIX,7edd876d-bbd0-4a85-adae-0f47901af24a,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,,bd990386-bb8e-4af6-b20f-8784a7de4dd0,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,Diego Morales,Coriell,,,,,,,,
2023-05-20,../../mnt/data/research_data/2023-05-20_scRNA_mouse_himani,2023-05-20_scRNA_mouse_himani,_scrna_mouse_himani,,,,CBIX,4607c9b8-5bc1-4743-8b3d-4ad6e98c223f,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,,,
2023-05-31,../../mnt/data/research_data/2023-05-31_cooper_rnaseq_bon1_zach,2023-05-31_cooper_rnaseq_bon1_zach,_cooper_rnaseq_bon1_zach,,,,CBIX,f62b87f5-8068-41eb-b0ea-b6fde219da0f,,8b6d6f2b-6500-4a51-8105-5f870638717f,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,05520901-2504-446c-917d-d240ddaf479f,,,ec427c08-51f1-4b1d-8d4c-e8d704d6cf4c,,,,,,,BON-1,28Y,Male,,Lymph Node,Cancer cell line,,,,,,,CVCL_3985,CCL-231,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),,,,,Zach,,,,,,,,,
2023-05-31,../../mnt/data/research_data/2023-05-31_cooper_rnaseq_bon1_zach,2023-05-31_cooper_rnaseq_bon1_zach,_cooper_rnaseq_bon1_zach,,,,CBIX,f62b87f5-8068-41eb-b0ea-b6fde219da0f,,8b6d6f2b-6500-4a51-8105-5f870638717f,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,05520901-2504-446c-917d-d240ddaf479f,,,ec427c08-51f1-4b1d-8d4c-e8d704d6cf4c,,,,,,,BON-1,28Y,Male,,Lymph Node,Cancer cell line,,,,,,,CVCL_3985,CCL-231,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),,,,,Zach,,,,,,,,,
2023-02-25,../../mnt/data/research_data/2023-02-25_bisamp_x15_cuh,2023-02-25_bisamp_x15_cuh,_bisamp_x15_cuh,jj mpb 15 targets,JJ MPB 15 targets,bisamp,CBIX,ff1c5260-a839-4460-95e8-f439300051c4,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,05520901-2504-446c-917d-d240ddaf479f,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),The Issa & Jelenik Lab,,,,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,,,
2023-02-25,../../mnt/data/research_data/2023-02-25_bisamp_x15_cuh,2023-02-25_bisamp_x15_cuh,_bisamp_x15_cuh,jj mpb 15 targets,JJ MPB 15 targets,bisamp,CBIX,ff1c5260-a839-4460-95e8-f439300051c4,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,05520901-2504-446c-917d-d240ddaf479f,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,Cooper University Hospital (CUH),The Issa & Jelenik Lab,,,,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,,,,,
2021-08-11,../../mnt/data/research_data/2021-08-11_dnmt3a_mplex_blood_saliva,2021-08-11_dnmt3a_mplex_blood_saliva,_dnmt3a_mplex_blood_saliva,jj dnmt3a blood saliva,JJ DNMT3A blood saliva,ampliseq,CBIX,c870e76b-4d19-48c9-a9ef-b44514bd8b4d,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,04235db2-21c0-488f-864b-ba5992891fb8,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,2978,1788,DNA Methyltransferase 3 Alpha (DNMT3A),DNMT3A,,The Issa & Jelenik Lab,,,,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
