date,folderpath,foldername,reduced_foldername,reduced_jjdescription,jj_description_x,jj_type,cbix1/2,folder_uuid,cell_line_uuid,cell_line_name_x,folder_name_x,jj_description_y,disease_uuid,disease_name_x,disease_category_x,disease_symbol_x,disease_id_ncit_x,folder_name_y,jj_description_x,experiment_uuid,gene_uuid,lab_uuid,organism_uuid,organism_name_x,folder_name_x,jj_description_y,partner_uuid,partner_name_x,folder_name_y,jj_description_x,researcher_uuid,seqcompany_uuid,seqcompany_name_x,folder_name_x,jj_description_y,treatment_uuid,treatment_name_x,treatment_symbol_x,folder_name_y,jj_description,search_term_x,cell_line_name_y,organism,Age,Sex,Population,Biopsy Source,Tissue Type,Cell Type,Category,Sub-Category,Transformant,Morphology,Disease Category,Disease,Disease Type,Disease Grade,Disease ID (NCIt),Product Format,Storage Conditions,Sequence Variations?,imsrjax_id,cellosaurus_id,atcc_id,coriell_id,disease_category_y,disease_name_y,disease_symbol_y,disease_id_ncit_y,search_term_y,search_term_x,experiment_name,experiment_symbol,subtype,experiment_category_uuid,search_term_y,gene_id_hgnc,gene_id_ncbi,gene_name,organism_name_y,gene_symbol,search_term_x,lab_name,search_term_y,organism_name,search_term_x,partner_name_y,search_term_y,researcher_name,affiliation,lab,search_term_x,seqcompany_name_y,search_term_y,treatment_name_y,treatment_symbol_y
2019-08-29,../../mnt/data/research_data/2019-08-29_rrbs38_himani_organoid_aging,2019-08-29_rrbs38_himani_organoid_aging,_rrbs38_himani_organoid_aging,himani mouse intestine and colon organoids young old,Himani mouse intestine and colon organoids young old,RRBS,CBIX,bf6a4899-1304-4d7f-8256-04c8cb9a1fbd,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2019-08-29_rrbs38_himani_organoid_aging,Himani mouse intestine and colon organoids young old,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,
2022-06-10,../../mnt/data/research_data/2022-06-10_rrbs_mouse_aging_himani_i7index,2022-06-10_rrbs_mouse_aging_himani_i7index,_rrbs_mouse_aging_himani_i7index,himani mouse aging,Himani mouse aging,RRBS,CBIX,f98b39b0-fc7d-452f-9307-7a0026aaf842,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-06-10_rrbs_mouse_aging_himani_i7index,Himani mouse aging,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,
2019-07-01,../../mnt/data/research_data/2019-07-01_rrbs34B_himani_mouse_intestine_aging,2019-07-01_rrbs34B_himani_mouse_intestine_aging,_rrbs34b_himani_mouse_intestine_aging,himani mouse intestine and colon samples,Himani mouse intestine and colon samples,RRBS,CBIX,23d32647-00d0-462b-af48-430b01b7da12,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2019-07-01_rrbs34B_himani_mouse_intestine_aging,Himani mouse intestine and colon samples,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,
2022-06-10,../../mnt/data/research_data/2022-06-10_rrbs_mouse_organoids_himani_i5i7index,2022-06-10_rrbs_mouse_organoids_himani_i5i7index,_rrbs_mouse_organoids_himani_i5i7index,himani mouse aging organoids,Himani mouse aging organoids,RRBS,CBIX,a9a15858-dbbf-4d20-bced-d8651977f73e,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-06-10_rrbs_mouse_organoids_himani_i5i7index,Himani mouse aging organoids,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,
2024-01-03,../../mnt/data/research_data/2024-01-03_rrbs_himani_mouse,2024-01-03_rrbs_himani_mouse,_rrbs_himani_mouse,,,,CBIX,727f6b32-4c03-42fe-9a5a-143a83d595a1,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2024-01-03_rrbs_himani_mouse,,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,
2019-06-03,../../mnt/data/research_data/2019-06-03_rrbs34_himani,2019-06-03_rrbs34_himani,_rrbs34_himani,himani mouse colon samples,Himani mouse colon samples,RRBS,CBIX,bfc3d9d6-c8f5-4bca-991e-180b3b1be995,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2019-06-03_rrbs34_himani,Himani mouse colon samples,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,
2023-01-20,../../mnt/data/research_data/2023-01-20_sc_rnaseq_mouse_intestine_miseq,2023-01-20_sc_rnaseq_mouse_intestine_miseq,_sc_rnaseq_mouse_intestine_miseq,himani mouse intestine,Himani mouse intestine,scRNA-seq,CBIX,e438cfee-2255-4531-8bf8-ec77bf89fc69,,,,,,,,,,,,a759bfc9-e856-4542-a6b8-738a1b6a9058,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2023-01-20_sc_rnaseq_mouse_intestine_miseq,Himani mouse intestine,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,
2023-05-29,../../mnt/data/research_data/2023-05-29_rnaseq_mouse_intestine_himani,2023-05-29_rnaseq_mouse_intestine_himani,_rnaseq_mouse_intestine_himani,,,,CBIX,40ef6a59-3e56-44b7-9d27-2a57811e5a20,,,,,,,,,,,,a759bfc9-e856-4542-a6b8-738a1b6a9058,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2023-05-29_rnaseq_mouse_intestine_himani,,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,
2023-01-21,../../mnt/data/research_data/2023-01-21_sc_atac_mouse_intestine,2023-01-21_sc_atac_mouse_intestine,_sc_atac_mouse_intestine,himani mouse intestine,Himani mouse intestine,scATAC-seq,CBIX,7db85289-6567-455f-9985-4576a8bfa049,,,,,,,,,,,,8ccec751-9bf7-4a92-a07e-7911ae7aeb0a,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2023-01-21_sc_atac_mouse_intestine,Himani mouse intestine,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,
2023-01-18,../../mnt/data/research_data/2023-01-18_bisamp_colon_tumors_peace,2023-01-18_bisamp_colon_tumors_peace,_bisamp_colon_tumors_peace,peace colon tumors,Peace colon tumors,bisamp,CBIX,83c3ac58-b5f8-496d-890d-37a444e08f29,,,,,cdeba0d1-04c4-40fe-bfc1-74b793e0a304,Colon adenocarcinoma,Cancer,,C4349,2023-01-18_bisamp_colon_tumors_peace,Peace colon tumors,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Colon adenocarcinoma,,C4349,"crc,colon_tumors,colon_cancer,coloncancer",,,,,,,,,,,,,,,,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2023-01-18,../../mnt/data/research_data/2023-01-18_bisamp_colon_tumors_peace,2023-01-18_bisamp_colon_tumors_peace,_bisamp_colon_tumors_peace,peace colon tumors,Peace colon tumors,bisamp,CBIX,83c3ac58-b5f8-496d-890d-37a444e08f29,,,,,cdeba0d1-04c4-40fe-bfc1-74b793e0a304,Colon adenocarcinoma,Cancer,,C4349,2023-01-18_bisamp_colon_tumors_peace,Peace colon tumors,6758e556-d0c9-4296-b6bf-e291054d604c,,,,,,,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Colon adenocarcinoma,,C4349,"crc,colon_tumors,colon_cancer,coloncancer",,,,,,,,,,,,,,,,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2024-03-19,../../mnt/data/research_data/2024-03-19_rrbs_mouse_peace,2024-03-19_rrbs_mouse_peace,_rrbs_mouse_peace,,,,CBIX,f163631f-47b4-472d-866b-61e36f2b9e07,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2024-03-19_rrbs_mouse_peace,,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2021-08-26,../../mnt/data/research_data/2021-08-26_novaseq_rrbs_mouse_peace_himani,2021-08-26_novaseq_rrbs_mouse_peace_himani,_novaseq_rrbs_mouse_peace_himani,peace mouse gf aging,Peace mouse gf aging,RRBS,CBIX,f0ee1987-d273-491f-9767-da64fc3e1137,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2021-08-26_novaseq_rrbs_mouse_peace_himani,Peace mouse gf aging,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2021-12-07,../../mnt/data/research_data/2021-12-07_mouse_rrbs_peace,2021-12-07_mouse_rrbs_peace,_mouse_rrbs_peace,peace mouse gf aging,Peace mouse gf aging,RRBS,CBIX,44c653ca-4bc0-4264-93a3-8e32c01e10fb,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2021-12-07_mouse_rrbs_peace,Peace mouse gf aging,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2021-03-29,../../mnt/data/research_data/2021-03-29_rrbs61-65_peace_hg_himani_mm,2021-03-29_rrbs61-65_peace_hg_himani_mm,_rrbs61-65_peace_hg_himani_mm,himani peace aging mice intestine colon himani | peace gf mice,Himani Peace aging mice intestine colon Himani | Peace gf mice,RRBS,CBIX,826c2635-6e52-4f76-a154-b3a1b37e1c35,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2021-03-29_rrbs61-65_peace_hg_himani_mm,Himani Peace aging mice intestine colon Himani | Peace gf mice,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2022-06-01,../../mnt/data/research_data/2022-06-01-rrbs_mouse_aging_microbiome_peace,2022-06-01-rrbs_mouse_aging_microbiome_peace,-rrbs_mouse_aging_microbiome_peace,peace mouse aging microbiome,Peace mouse aging microbiome,RRBS,CBIX,56a9ba9b-d3d5-410b-85aa-6f7feca27903,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-06-01-rrbs_mouse_aging_microbiome_peace,Peace mouse aging microbiome,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2021-10-14,../../mnt/data/research_data/2021-10-14_rrbs_peace_mouse,2021-10-14_rrbs_peace_mouse,_rrbs_peace_mouse,peace mouse gf aging,Peace mouse gf aging,RRBS,CBIX,ed9d59d3-469a-4fef-9da8-335d38dcb716,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2021-10-14_rrbs_peace_mouse,Peace mouse gf aging,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2022-05-11,../../mnt/data/research_data/2022-05-11_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,2022-05-11_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,peace aging mouse colon,Peace aging mouse colon,RRBS,CBIX,2c776cc0-8e34-4724-ab33-893f6c1309e0,cca5624b-c802-4ab5-a6c5-22737e7eaf17,129/SvEv,2022-05-11_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,Peace aging mouse colon,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-05-11_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,Peace aging mouse colon,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,129svev,129/SvEv,Mouse,,,,Colon,Colon,,Mouse strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2022-05-10,../../mnt/data/research_data/2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,_rrbs_b6_gf_mouse_colon_peace_miseq_nano,peace b6 gf mouse colon,Peace B6 gf mouse colon,RRBS,CBIX,0ab7fa9b-403d-4977-a212-6c115caed14d,e04d421f-da43-4f01-894c-2a2a015fe1b0,C57BL/6J (B6),2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,Peace B6 gf mouse colon,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,Peace B6 gf mouse colon,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,b6,C57BL/6J (B6),Mouse,,,,Colon,Colon,,Mouse strain,,,,,,,,,,,,IMSR_JAX:000664,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2022-05-09,../../mnt/data/research_data/2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,_rrbs_apcmin_mouse_colon_peace_miseq_nano,peace apcmin mouse colon,Peace APCmin mouse colon,RRBS,CBIX,b47129d4-b284-42f1-ab1f-f30c39c3c8f0,69d0758a-5ef4-4591-a8bb-f6fee168d654,C57BL/6J-ApcMin/J (ApcMin),2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,Peace APCmin mouse colon,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,Peace APCmin mouse colon,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,apcmin,C57BL/6J-ApcMin/J (ApcMin),Mouse,,,,Colon,Colon,,Mouse strain,,,,,,,,,,,,IMSR_JAX:002020,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2024-03-19,../../mnt/data/research_data/2024-03-19_rrbs_mouse_peace,2024-03-19_rrbs_mouse_peace,_rrbs_mouse_peace,,,,CBIX,f163631f-47b4-472d-866b-61e36f2b9e07,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2024-03-19_rrbs_mouse_peace,,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2021-08-26,../../mnt/data/research_data/2021-08-26_novaseq_rrbs_mouse_peace_himani,2021-08-26_novaseq_rrbs_mouse_peace_himani,_novaseq_rrbs_mouse_peace_himani,peace mouse gf aging,Peace mouse gf aging,RRBS,CBIX,f0ee1987-d273-491f-9767-da64fc3e1137,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2021-08-26_novaseq_rrbs_mouse_peace_himani,Peace mouse gf aging,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2021-12-07,../../mnt/data/research_data/2021-12-07_mouse_rrbs_peace,2021-12-07_mouse_rrbs_peace,_mouse_rrbs_peace,peace mouse gf aging,Peace mouse gf aging,RRBS,CBIX,44c653ca-4bc0-4264-93a3-8e32c01e10fb,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2021-12-07_mouse_rrbs_peace,Peace mouse gf aging,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2021-03-29,../../mnt/data/research_data/2021-03-29_rrbs61-65_peace_hg_himani_mm,2021-03-29_rrbs61-65_peace_hg_himani_mm,_rrbs61-65_peace_hg_himani_mm,himani peace aging mice intestine colon himani | peace gf mice,Himani Peace aging mice intestine colon Himani | Peace gf mice,RRBS,CBIX,826c2635-6e52-4f76-a154-b3a1b37e1c35,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2021-03-29_rrbs61-65_peace_hg_himani_mm,Himani Peace aging mice intestine colon Himani | Peace gf mice,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2022-06-01,../../mnt/data/research_data/2022-06-01-rrbs_mouse_aging_microbiome_peace,2022-06-01-rrbs_mouse_aging_microbiome_peace,-rrbs_mouse_aging_microbiome_peace,peace mouse aging microbiome,Peace mouse aging microbiome,RRBS,CBIX,56a9ba9b-d3d5-410b-85aa-6f7feca27903,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-06-01-rrbs_mouse_aging_microbiome_peace,Peace mouse aging microbiome,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2021-10-14,../../mnt/data/research_data/2021-10-14_rrbs_peace_mouse,2021-10-14_rrbs_peace_mouse,_rrbs_peace_mouse,peace mouse gf aging,Peace mouse gf aging,RRBS,CBIX,ed9d59d3-469a-4fef-9da8-335d38dcb716,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2021-10-14_rrbs_peace_mouse,Peace mouse gf aging,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2022-05-11,../../mnt/data/research_data/2022-05-11_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,2022-05-11_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,peace aging mouse colon,Peace aging mouse colon,RRBS,CBIX,2c776cc0-8e34-4724-ab33-893f6c1309e0,cca5624b-c802-4ab5-a6c5-22737e7eaf17,129/SvEv,2022-05-11_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,Peace aging mouse colon,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-05-11_rrbs_129svev_aging_bac_mouse_colon_peace_miseq_nano,Peace aging mouse colon,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,129svev,129/SvEv,Mouse,,,,Colon,Colon,,Mouse strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2022-05-10,../../mnt/data/research_data/2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,_rrbs_b6_gf_mouse_colon_peace_miseq_nano,peace b6 gf mouse colon,Peace B6 gf mouse colon,RRBS,CBIX,0ab7fa9b-403d-4977-a212-6c115caed14d,e04d421f-da43-4f01-894c-2a2a015fe1b0,C57BL/6J (B6),2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,Peace B6 gf mouse colon,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-05-10_rrbs_b6_gf_mouse_colon_peace_miseq_nano,Peace B6 gf mouse colon,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,b6,C57BL/6J (B6),Mouse,,,,Colon,Colon,,Mouse strain,,,,,,,,,,,,IMSR_JAX:000664,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2022-05-09,../../mnt/data/research_data/2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,_rrbs_apcmin_mouse_colon_peace_miseq_nano,peace apcmin mouse colon,Peace APCmin mouse colon,RRBS,CBIX,b47129d4-b284-42f1-ab1f-f30c39c3c8f0,69d0758a-5ef4-4591-a8bb-f6fee168d654,C57BL/6J-ApcMin/J (ApcMin),2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,Peace APCmin mouse colon,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,Peace APCmin mouse colon,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,apcmin,C57BL/6J-ApcMin/J (ApcMin),Mouse,,,,Colon,Colon,,Mouse strain,,,,,,,,,,,,IMSR_JAX:002020,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2019-09-11,../../mnt/data/research_data/2019-09-11_dream132_133_peace,2019-09-11_dream132_133_peace,_dream132_133_peace,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,DREAM,CBIX,c380194f-3f1d-4623-b29e-7f23b10b8bb9,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2019-09-11_dream132_133_peace,Peace human colon tumors and adjacent normal tissue,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
2019-08-29,../../mnt/data/research_data/2019-08-29_dream133_peace_human_crc,2019-08-29_dream133_peace_human_crc,_dream133_peace_human_crc,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,DREAM,CBIX,3c5ba4c1-cefa-4ce0-b31d-2b809f3af6e2,,,,,cdeba0d1-04c4-40fe-bfc1-74b793e0a304,Colon adenocarcinoma,Cancer,,C4349,2019-08-29_dream133_peace_human_crc,Peace human colon tumors and adjacent normal tissue,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2019-08-29_dream133_peace_human_crc,Peace human colon tumors and adjacent normal tissue,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Colon adenocarcinoma,,C4349,"crc,colon_tumors,colon_cancer,coloncancer",,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,
